LeadID,CompanyName,ContactName,Email,Phone,Source,Status,CreatedDate,ConvertedDate
219,Dhillon-Ben,Oorja Kala,chahalsiya@bahri.com,5204985987,Referral,Contacted,2026-02-06,2025-11-25
220,"Sankaran, Sathe and Gara",Uthkarsh Gaba,bhagatanaya@dalia-kata.com,09857823016,Referral,New,2026-01-21,2025-08-03
221,Khalsa-Sodhi,Amira Bhargava,vaibhavkhurana@hotmail.com,1886069565,LinkedIn,New,2025-10-13,2025-05-25
222,Kulkarni-Dewan,Kaira Som,ttiwari@garde.biz,04798639692,Website,Contacted,2026-02-05,2026-03-12
223,Dhawan LLC,Sara Subramaniam,qkrish@ramaswamy-thakur.com,6204117760,LinkedIn,Contacted,2026-01-23,2026-03-17
224,Char Group,Kismat Rama,shamikbava@yahoo.com,4798033714,Referral,New,2025-05-31,2025-09-02
225,Sheth Group,Riya Ramanathan,ranbirdas@bose.com,02549732171,Website,Converted,2026-01-24,2026-03-22
226,"Sunder, Kuruvilla and Bhatt",Vivaan Dasgupta,xbehl@dalal.com,+917545093737,Referral,New,2026-02-18,2025-08-14
227,Batra LLC,Fateh Bali,advikchandra@gade-kata.com,2820236200,LinkedIn,New,2025-07-09,2025-05-19
228,Mall PLC,Zaina Rattan,madhavvohra@bedi.net,+913004347855,LinkedIn,New,2026-01-09,2025-09-27
229,Sani Group,Prerak Yogi,taranchahal@yahoo.com,09600866143,Referral,Converted,2025-12-09,2026-03-17
230,"Wadhwa, Bhakta and Toor",Baiju Char,neelofarray@dave.com,04244046991,LinkedIn,New,2025-12-24,2025-08-19
231,"Tata, Banik and Reddy",Shamik Sama,jtiwari@hayre.com,02573717576,Website,New,2025-08-21,2026-01-17
232,"Babu, Borra and Kumar",Bhavin Gara,saraftarini@chana.com,+915938489650,Referral,Converted,2025-06-10,2026-03-17
233,Wason PLC,Adah Ram,warriorsamar@ramaswamy.com,06881637438,Website,New,2025-09-11,2025-11-25
234,"Gopal, Handa and Kapur",Parinaaz Gaba,ohayer@hotmail.com,9463181236,Referral,Contacted,2026-03-05,2025-06-17
235,Ravel Ltd,Gatik Zachariah,gokuldhaliwal@hotmail.com,06252524746,Referral,Contacted,2025-11-04,2025-08-26
236,Dugar-Grewal,Chirag Dora,sairabali@yahoo.com,02287211774,Referral,New,2025-07-25,2025-12-06
237,Hari Inc,Taran Bhardwaj,ocherian@hotmail.com,05464014960,Referral,Contacted,2025-08-04,2025-12-15
238,"Saran, Karan and Sharaf",Pranay Seshadri,chaudharyrohan@lad.info,4569005325,LinkedIn,Contacted,2025-12-10,2025-11-26
239,Johal Ltd,Nakul Som,taknirvi@gmail.com,03524210783,Referral,Contacted,2026-01-09,2026-03-01
240,Dave LLC,Nayantara Sinha,lakshit91@goda.com,+913766114726,Website,New,2025-06-27,2026-04-03
241,Batra-Magar,Damini Ratti,yuvaansur@hotmail.com,+914028043715,Website,Contacted,2025-09-14,2026-04-14
242,Sachdev-Karnik,Elakshi Sangha,shalvlal@hotmail.com,0111481508,Website,Converted,2025-12-25,2026-03-14
243,"Yogi, Krish and Rege",Aaryahi Luthra,yuvaanbajwa@arora.com,+912044886035,Website,Contacted,2026-03-02,2026-03-01
244,"Rege, Tak and Buch",Ishita Garde,jainuthkarsh@varughese-sachdev.net,+913667414063,Website,Converted,2025-07-29,2025-05-11
245,Ramakrishnan PLC,Ira Balan,vritikaiyer@hotmail.com,+914610953795,LinkedIn,Contacted,2025-05-08,2025-08-19
246,Kaul-Kanda,Dhruv Dua,guptasaksham@hotmail.com,+912636382792,Referral,Converted,2025-12-26,2025-11-27
247,"Srinivas, Thaker and Kala",Vedika Khare,akarsh67@hotmail.com,7466051894,Referral,Converted,2025-06-15,2025-09-04
248,Sidhu and Sons,Ishaan Bhagat,ramachandranehsaan@rau.com,+916681409474,LinkedIn,Contacted,2025-06-21,2026-03-20
249,Krishnamurthy Inc,Bhavin Tak,miraan29@sharma.com,05219506944,Referral,Contacted,2025-05-07,2025-09-24
250,Rattan Inc,Samar Basak,parinaazmahajan@doctor.com,6054328213,LinkedIn,Contacted,2025-04-23,2026-02-27
251,Swamy LLC,Nitara Joshi,akarsh45@varghese.com,00213284101,LinkedIn,Contacted,2025-09-14,2025-11-09
252,Shankar-Saini,Ritvik Kohli,ryanloyal@yahoo.com,08010008288,LinkedIn,Converted,2026-02-19,2026-02-23
253,"Sarin, Bakshi and Bakshi",Anahi Zacharia,qsharma@sinha.com,1418282717,Website,Converted,2026-01-13,2026-02-08
254,"Deo, Bahl and Balay",Taran Gopal,bkapur@bassi-ravi.com,06977305038,Referral,Converted,2025-06-20,2025-05-12
255,"Sampath, Sehgal and Gole",Mehul Vig,wchada@sundaram-hayre.net,8517096504,Website,Contacted,2025-05-06,2026-03-20
256,"Datta, Aggarwal and Ratta",Tara Ratti,nitararastogi@yahoo.com,00446991090,LinkedIn,Contacted,2025-10-14,2026-01-20
257,"Bhargava, Toor and Divan",Tanya Roy,lagan61@ghose.biz,4409426386,Website,Converted,2025-12-30,2025-07-01
258,Mall and Sons,Amani Viswanathan,siyakota@gmail.com,2181033259,Referral,Contacted,2026-01-31,2025-10-09
259,Keer Group,Sara Raman,lakshay50@yahoo.com,3158776153,Referral,New,2026-01-21,2026-01-14
260,Badami Group,Rasha Sachar,shamik45@wali-jain.com,+916634623460,Referral,New,2025-10-08,2025-09-06
261,Jain Group,Advika Saraf,hirandhingra@yahoo.com,09135848419,Referral,Contacted,2025-06-19,2025-08-08
262,Devan Group,Advika Batra,fateh86@hotmail.com,8757676442,Referral,Converted,2025-07-07,2025-09-08
263,Sinha Inc,Himmat Khatri,wsood@bawa.biz,+913381145725,Referral,New,2025-11-03,2025-11-29
264,Shan Group,Farhan Gour,krishryan@hotmail.com,+914860257861,LinkedIn,Contacted,2025-11-06,2026-02-04
265,Chopra-Kunda,Dharmajan Saini,rashabatra@hotmail.com,+914126017749,Referral,Converted,2025-09-13,2026-03-26
266,Kade-Saha,Arhaan Kara,deepnirvi@sandhu.org,09088001268,LinkedIn,New,2025-11-21,2025-08-28
267,Kala-Taneja,Saksham Dutt,aniruddhdar@hotmail.com,05791484624,Referral,Converted,2025-07-19,2025-04-29
268,Bhattacharyya Group,Yasmin Saha,handaabram@hotmail.com,6343090333,LinkedIn,Converted,2026-03-02,2025-08-25
269,Vohra-Sabharwal,Prerak Wali,byadav@gmail.com,01854888773,Referral,Contacted,2025-11-29,2025-11-20
270,Deo Inc,Zeeshan Sanghvi,devipari@kumer.com,07314487036,LinkedIn,Contacted,2025-07-14,2025-09-16
271,Thaman-Chandran,Kanav Chawla,duatiya@gmail.com,03582904698,LinkedIn,Converted,2025-06-07,2025-10-27
272,"Sane, Chanda and Dhingra",Indrajit Mangat,ycheema@tiwari.com,2782964000,LinkedIn,Converted,2026-01-03,2025-12-02
273,"Deshpande, Acharya and Bhakta",Nitara Goyal,xchaudry@yahoo.com,+916388924539,LinkedIn,New,2026-01-01,2025-11-18
274,Borra-Kala,Indrajit Sodhi,ganeshanya@chaudry.com,04429750235,LinkedIn,Converted,2025-07-05,2026-02-11
275,"Bose, Banik and Chahal",Fateh Issac,priyanshsibal@rege-venkatesh.com,+919840289133,LinkedIn,Converted,2025-05-24,2025-08-16
276,"Tata, Bail and Balakrishnan",Abram Dara,aaryahibalan@walia-contractor.com,8977512547,Referral,Converted,2025-04-23,2025-12-13
277,Kannan Group,Seher Dhar,vlall@ray.com,9039634943,Website,Converted,2025-11-21,2025-09-06
278,Brahmbhatt-Jaggi,Ela Kota,deoivana@yahoo.com,0216610286,Website,Converted,2026-02-26,2025-09-24
279,Dar LLC,Stuvan Sharma,eva58@yahoo.com,09790944127,LinkedIn,Contacted,2026-01-01,2025-05-06
280,"Doshi, Goel and Sami",Kiara Deshmukh,anvi40@karan.com,09478654912,Referral,Converted,2025-10-14,2025-07-18
281,"Sood, Guha and Behl",Zain Bal,kibehridaan@hotmail.com,0216201139,Website,New,2025-06-01,2025-09-02
282,"Rajagopal, Chaudhary and Dyal",Ivana Dada,purab67@dutta-saraf.com,04455669994,LinkedIn,Contacted,2026-01-04,2025-09-22
283,Chawla LLC,Samiha Gara,mbahri@dave.com,08309387203,Website,Contacted,2025-07-31,2025-09-22
284,Datta PLC,Advik Dyal,sarrafrania@bal-raval.com,02593427069,Website,Contacted,2025-11-12,2025-12-13
285,Acharya-Bhatti,Siya Borah,raunakchoudhry@hotmail.com,+918538106716,LinkedIn,Contacted,2025-10-08,2025-12-20
286,"Sani, Trivedi and Rana",Samiha Master,keerprerak@yahoo.com,+917503964823,Website,New,2026-03-29,2025-06-07
287,Goyal-Iyer,Madhup Kohli,thakurjiya@gmail.com,00283123687,LinkedIn,New,2025-09-21,2025-05-15
288,"Dora, Trivedi and Bhatnagar",Rati Deep,rastogividur@hotmail.com,09056811419,Referral,Converted,2025-08-08,2025-08-30
289,"Tandon, Kumar and Shukla",Hunar Sunder,prerak93@mahajan-krish.com,8216828962,Website,New,2026-01-13,2026-02-28
290,Ghosh-Borde,Rati Anand,ojas46@gmail.com,7287078816,LinkedIn,Converted,2025-07-11,2025-12-15
291,"Sachdev, Kade and Dani",Rasha Chanda,reneebhat@guha.com,04923657790,Referral,Converted,2026-01-19,2025-09-24
292,Chowdhury-Sha,Vihaan Sekhon,vidurgala@gmail.com,02431840492,Referral,Contacted,2025-09-14,2025-10-18
293,Dass-Goda,Abram Salvi,gkunda@comar-sant.com,06657877629,LinkedIn,Contacted,2025-09-12,2026-03-20
294,"Borde, Ghosh and Karpe",Shanaya Lata,myradate@agate.com,8403696284,Website,New,2025-08-04,2025-09-14
295,Subramanian-Talwar,Aarna Rege,jivinsane@hotmail.com,8933525334,Website,Contacted,2025-07-17,2025-05-18
296,"Boase, Sane and Singh",Taimur Saran,sethisamiha@krishnamurthy.com,9970987325,Referral,New,2025-12-30,2026-01-29
297,"Lad, Rattan and Tak",Nirvaan Trivedi,emirkhare@hotmail.com,07569305282,LinkedIn,New,2025-12-07,2025-05-23
298,Jain-Jayaraman,Zoya Raja,hridaankapur@kashyap.net,08899558741,Website,New,2025-09-19,2025-09-16
299,Chanda LLC,Krish Dora,azadkrishnamurthy@balan-hora.com,08607082794,Website,Contacted,2026-03-24,2025-05-24
300,"Dhar, Batra and Kohli",Divyansh Suri,ltoor@aggarwal-bava.biz,0002253670,LinkedIn,Contacted,2026-02-10,2025-07-02
301,Tiwari Ltd,Miraya Bakshi,indranshayer@gulati-goda.com,03362440841,LinkedIn,New,2025-07-15,2025-05-08
302,"Dar, Raj and Gala",Advik Suresh,nehmat04@yahoo.com,+914130564034,Website,Converted,2025-10-14,2025-10-30
303,Varty-Karpe,Romil Vyas,divyansh17@raja-bhatti.com,+913833372341,LinkedIn,Contacted,2026-02-10,2026-01-28
304,"Ghosh, Balasubramanian and Vyas",Purab Chandra,baliamira@garde-bhasin.com,04885232967,Referral,New,2025-11-22,2025-09-27
305,"Khosla, Upadhyay and Mani",Zoya Sule,lakshitmammen@chand.net,7466446246,Website,Converted,2026-01-31,2026-01-04
306,D’Alia-Jani,Nayantara Goyal,miraan01@joshi.com,+919950398867,Website,Contacted,2025-07-07,2025-10-28
307,"Char, Grover and Hayer",Anya Tiwari,shanayabahl@sinha.com,6691144025,LinkedIn,Converted,2025-06-06,2025-05-04
308,Master LLC,Abram Ray,shamik78@lal.com,+917483094967,Referral,Contacted,2025-07-21,2025-07-17
309,Suresh Ltd,Kiara Bhalla,sulereyansh@vasa-chahal.com,09201903672,LinkedIn,New,2025-10-13,2025-08-01
310,Choudhry-Bahri,Anya Goda,ritviksachdeva@cherian.com,06876150594,LinkedIn,Contacted,2025-10-29,2025-09-23
311,Sathe LLC,Ritvik Sathe,dthaman@boase.com,06995370907,LinkedIn,New,2025-08-05,2026-02-16
312,Bhasin Inc,Kartik Chaudhry,rayyuvaan@yahoo.com,02139534611,Referral,New,2025-12-15,2025-08-31
313,"Kapoor, Grewal and Badami",Purab Sankaran,yogitaimur@hans.com,08587475835,Website,Contacted,2025-08-10,2025-11-01
314,Lall-Dugar,Dhanush Shetty,reyanshdayal@sachar.com,+916037252483,LinkedIn,New,2025-12-03,2025-05-27
315,"Arya, Mann and Bava",Ivana Devan,manilagan@soman.com,03583186651,Website,Converted,2026-01-25,2026-01-31
316,Soman-Lanka,Oorja Shan,saanvi74@magar-malhotra.com,03749578646,Website,New,2026-02-20,2025-09-03
317,Bahri Inc,Rohan Venkataraman,ela02@sane.com,00197326432,Referral,Contacted,2026-02-22,2026-01-09
318,Ganguly and Sons,Zara Deol,ryantrivedi@sha.com,0654533865,Website,Contacted,2025-10-23,2026-03-06
319,"Bali, Grewal and Ahuja",Aniruddh Baral,kavyabahri@kant.com,04052829301,LinkedIn,Converted,2025-11-21,2025-08-27
320,Lall Group,Ivana Sha,samarbanik@yahoo.com,02029624460,Website,Contacted,2025-12-23,2025-12-18
321,Kalla Group,Romil Suri,kallanitya@gmail.com,+913047649285,Referral,New,2025-08-13,2026-01-22
322,Deshpande-Raj,Inaaya  Shan,duttarhaan@dube.com,5709249640,LinkedIn,New,2025-09-19,2025-05-05
323,Dugar-Lad,Pranay Borra,karadrishya@yahoo.com,00326570001,LinkedIn,New,2025-12-09,2025-10-14
324,"Kapur, Rau and Chaudhry",Adira Golla,shetharnav@hotmail.com,8981241500,Website,New,2026-03-16,2026-01-06
325,"Boase, Mall and Jayaraman",Amira Chand,kkant@tara.org,+913378472481,Website,New,2025-11-20,2025-06-09
326,Chanda LLC,Shaan Mall,vardaniyachandran@yahoo.com,5806481358,Website,New,2026-01-21,2025-08-01
327,Golla-Kalita,Kartik Karpe,oorja83@rajagopalan.com,+918415344454,LinkedIn,Converted,2025-07-29,2025-05-14
328,Ratti and Sons,Hrishita Sura,jmaharaj@hotmail.com,+910768133424,Website,Converted,2025-12-12,2025-05-27
329,Karnik LLC,Arnav Lall,jainanahita@hotmail.com,09057960416,Referral,Contacted,2025-08-24,2025-11-05
330,"Choudhry, Devan and Trivedi",Ahana  Hans,daveranbir@yahoo.com,+914835240585,LinkedIn,Contacted,2025-09-24,2025-04-24
331,Din Inc,Manjari Thaman,ahujashray@yahoo.com,+913715450264,Referral,New,2026-04-17,2026-02-13
332,"Vyas, Borde and Dara",Rati Koshy,chandranpiya@gade.com,+913850173327,Website,New,2025-08-27,2025-12-08
333,Gupta-Venkataraman,Ehsaan Borah,gatik81@gmail.com,+910481353283,LinkedIn,Converted,2025-08-18,2025-10-28
334,Malhotra-Bhasin,Pihu Dasgupta,sarareddy@tella-vasa.com,06554759899,Referral,New,2025-11-02,2025-07-17
335,"Borra, Mane and Zachariah",Nehmat Dhar,taran08@jain.com,02794080709,Website,Contacted,2025-11-02,2025-12-06
336,Kaur-Mangat,Lakshit Rana,adah89@gmail.com,06409186260,LinkedIn,Converted,2026-03-03,2026-02-13
337,"Rajagopal, Hans and Sunder",Rhea Saha,talwarhiran@yahoo.com,+910332115832,Website,New,2025-07-07,2025-05-02
338,"Brahmbhatt, Bora and Chand",Seher Doshi,icomar@dhar-de.com,+914142757842,Referral,Converted,2026-02-05,2025-10-14
339,Bhatia-Kota,Damini Bir,osha@hayer.info,0842268473,Website,Contacted,2025-08-20,2025-10-13
340,"Sankar, Raman and Date",Amani Ben,surishaan@kala-loyal.com,3657192190,Website,New,2026-03-12,2026-01-09
341,Sagar Group,Amira Venkataraman,elakshibumb@subramaniam.com,9271606239,Referral,Contacted,2026-02-15,2026-04-14
342,Chada Group,Ryan Tella,mohanlal36@sandhu-chowdhury.info,3601307280,Website,Contacted,2025-04-22,2026-03-28
343,"Ramaswamy, Gulati and Acharya",Ehsaan Aggarwal,kanav70@thakur-karpe.com,+914573250774,Website,Contacted,2025-11-03,2025-04-23
344,"Mandal, Sachar and Sharaf",Nishith Khosla,vidurjani@gmail.com,+912298759287,Referral,New,2025-08-18,2025-09-14
345,Lall-Iyer,Nitya Chokshi,kannanlagan@gmail.com,0252431203,LinkedIn,New,2025-06-30,2026-04-07
346,Devan Group,Kabir Goyal,shegde@gmail.com,+918698386405,Website,New,2025-06-05,2026-02-21
347,"Aurora, Sathe and Kaul",Vaibhav Saini,azad50@yahoo.com,09957088138,LinkedIn,New,2025-11-07,2025-07-27
348,Bhardwaj and Sons,Zain Kala,chatterjeeseher@chaudhry-dugar.com,2922080376,LinkedIn,Converted,2025-04-23,2026-04-09
349,"Rajagopal, Deshmukh and Rattan",Anahi Dube,baljiya@hotmail.com,07736504327,Referral,Contacted,2025-08-04,2025-05-09
350,"Ramachandran, Sarraf and Gulati",Taimur Basu,anahitauppal@yahoo.com,2627226099,LinkedIn,New,2025-08-19,2026-04-17
351,Jani-Sur,Samar Seshadri,amani42@dalia.info,9640201653,Referral,Contacted,2025-06-23,2025-08-20
352,Bobal-Goel,Amira Jhaveri,pthaman@yahoo.com,0606399531,Website,Contacted,2025-10-11,2026-03-12
353,Chhabra Inc,Nirvaan Sachdeva,sarashroff@ganesh.com,7134538852,Website,New,2025-05-03,2025-06-29
354,Mandal-Sathe,Suhana Hegde,jsehgal@ganesan-amble.com,8858952306,LinkedIn,Converted,2026-03-06,2026-03-06
355,"Dua, Kashyap and Barad",Madhav Biswas,advikbawa@yahoo.com,03081269818,Referral,Contacted,2026-04-17,2025-05-23
356,"Hayer, Maharaj and Chokshi",Jayesh Trivedi,chawlafaiyaz@yahoo.com,02573317411,LinkedIn,Converted,2026-03-13,2026-03-18
357,"Rau, Sule and Sahota",Adah Jaggi,wkara@gmail.com,05962672040,Website,Converted,2025-09-30,2025-09-24
358,"Yogi, Gopal and Sheth",Kanav Sidhu,reyanshrana@sarna-gandhi.biz,8863640995,Website,Contacted,2025-05-14,2025-08-24
359,Balasubramanian-Thakur,Parinaaz Krishnan,bsehgal@walia.com,00181982312,Website,New,2025-08-22,2025-06-13
360,"Malhotra, Banerjee and Sankar",Yashvi Tak,uthkarshdada@hotmail.com,+918923286335,Referral,Converted,2026-04-15,2025-08-12
361,Krishna PLC,Advik Chawla,jaindrishya@chahal.com,+915436936545,Website,Converted,2026-01-26,2025-09-16
362,Ramakrishnan-Jha,Alia Gara,vanyasharaf@ratti-singhal.org,+916216907499,LinkedIn,New,2025-10-27,2026-02-13
363,"Khalsa, Issac and Kala",Zain Loyal,gokuldhar@chahal.net,07142388614,LinkedIn,Contacted,2025-08-28,2025-04-28
364,Buch LLC,Heer Choudhury,miraya95@rout.com,+916754696696,Referral,Converted,2025-11-17,2025-04-25
365,"Ramaswamy, Sachdev and Bera",Biju Seshadri,skala@viswanathan-ahuja.com,+910212929471,Website,Contacted,2025-07-18,2026-04-11
366,Setty Ltd,Mehul Madan,rohandalia@gmail.com,+914695877025,Website,New,2025-12-11,2025-09-07
367,Sharma-Amble,Heer Arya,dhanuk56@gmail.com,+918541346757,Website,Contacted,2026-04-18,2026-03-15
368,De PLC,Darshit Mammen,kadakiasaira@gmail.com,+918927575838,LinkedIn,Converted,2026-03-19,2025-09-30
369,Gade and Sons,Anvi Bala,baradraunak@yahoo.com,+910253531476,Website,Contacted,2025-12-18,2025-10-10
370,Sundaram LLC,Sana Rajagopalan,shlok32@cheema-lanka.com,01829453380,Referral,Converted,2025-10-24,2025-08-31
371,"Lal, Barman and Chatterjee",Nitya Balan,gwali@gmail.com,+910224122646,Referral,New,2025-10-26,2026-04-14
372,Sabharwal-Badal,Hridaan Kalita,kashvi40@hotmail.com,02836001296,LinkedIn,New,2025-05-03,2025-10-15
373,Char LLC,Mishti Bera,myra86@balay.com,+916936595272,Website,New,2025-05-08,2025-09-18
374,Rajagopal LLC,Manjari Gill,vverma@hotmail.com,2571530764,Referral,Contacted,2025-10-14,2025-04-24
375,Saran-Sandhu,Raunak Kamdar,hrishitarandhawa@dara.com,3772950307,Website,New,2026-03-25,2025-11-08
376,"Reddy, Sachdeva and Ramachandran",Indranil Garde,ishaanmand@venkatesh.com,+914338409499,Website,Contacted,2026-02-07,2025-07-11
377,Sathe Ltd,Ela Tak,inaaya-barman@yahoo.com,9375685195,LinkedIn,New,2026-03-14,2026-03-21
378,Grewal PLC,Pranay Kala,datehunar@hotmail.com,6789760848,LinkedIn,New,2025-10-10,2025-09-19
379,Karnik-Issac,Indrans Dasgupta,sahil05@mandal-sachar.info,05532610400,Website,Converted,2026-03-27,2026-03-16
380,Chakraborty-Rajan,Prerak Sunder,kibereyansh@gmail.com,5423218985,Referral,New,2025-09-19,2026-04-12
381,"Atwal, Hans and Gokhale",Fateh Saini,kabir04@yohannan.com,00555650634,Website,New,2026-02-12,2026-02-24
382,Johal-Choudhry,Chirag Keer,contractorvanya@gmail.com,8606676460,Referral,Converted,2025-08-10,2025-08-27
383,Krishnan and Sons,Riaan Dhawan,sarnaaaina@yahoo.com,4569104939,LinkedIn,Contacted,2026-04-08,2025-04-23
384,Iyengar-Acharya,Baiju Koshy,vidur96@lalla.com,9837716234,Referral,Converted,2025-07-10,2025-04-25
385,"Sha, Mand and D’Alia",Rania Upadhyay,deepaaina@hotmail.com,1656084844,Website,Contacted,2026-01-29,2026-02-15
386,Boase-Tella,Parinaaz Loke,tushar82@bera.info,6796950292,Referral,New,2025-09-22,2025-10-09
387,Wadhwa PLC,Umang Garde,toornehmat@balasubramanian.com,08291675826,Referral,Converted,2025-11-11,2025-05-14
388,Dugar PLC,Ayesha Char,siya67@yahoo.com,+910799002691,Referral,New,2026-01-24,2026-02-26
389,"Kala, Datta and Bajwa",Tara Sama,tkorpal@saraf.org,01068758083,Website,Contacted,2026-03-12,2025-10-16
390,"Andra, Goel and Lanka",Hunar Brahmbhatt,bijugola@gmail.com,+919346039772,LinkedIn,Converted,2025-10-14,2025-09-08
391,Buch-Sant,Anya Ramaswamy,ukulkarni@hotmail.com,+910835263130,LinkedIn,New,2025-08-02,2026-04-22
392,Sama-Reddy,Samaira Ram,anika46@ghosh.com,7151517950,Referral,New,2025-06-08,2026-01-24
393,"Sekhon, Butala and Som",Arhaan Sant,armaan08@barad.info,5932680757,Website,Contacted,2026-04-12,2025-10-11
394,Agrawal Inc,Hiran Kadakia,aarushkumar@gmail.com,+912180178512,LinkedIn,Converted,2025-12-13,2026-02-12
395,Kurian LLC,Myra Sandhu,samashamik@dewan.org,+910574212761,Referral,Converted,2026-01-03,2025-07-23
396,Sagar-Cheema,Hansh Sampath,golekhushi@hotmail.com,09905108082,LinkedIn,New,2026-03-12,2025-11-26
397,Bajwa PLC,Krish Halder,mohanlalsaran@ratti.com,06102579011,Referral,Converted,2025-12-23,2026-04-22
398,Ben-Varkey,Zeeshan Wagle,fvasa@basak.com,+918501253630,Referral,Converted,2026-02-08,2025-09-17
399,"Hora, Bandi and Bahl",Parinaaz Chopra,shlokdeo@gmail.com,+911155518360,Website,New,2025-09-21,2025-05-26
400,"Sachdeva, Chauhan and Mann",Samarth Bir,veer62@gmail.com,4330950115,Referral,Contacted,2026-01-15,2025-08-29
401,Doctor-Bahri,Fateh Krishna,kalakismat@ratti.biz,+917075833349,Website,Converted,2026-03-10,2026-02-01
402,Rau-Lata,Aaina Apte,elakant@dhillon.com,5326134591,Referral,Contacted,2026-01-29,2025-05-23
403,Krishnan Group,Shanaya Shroff,zgoel@soni.com,05172464485,LinkedIn,Converted,2025-04-28,2025-09-28
404,"Bhat, Karan and Sarkar",Pari Sahota,piyashroff@yahoo.com,+918654859592,Referral,New,2025-12-14,2026-01-28
405,Dave PLC,Baiju Setty,qbaria@sibal.net,06609996493,LinkedIn,Converted,2025-10-04,2025-05-31
406,Sahni-Ahuja,Aaryahi Dua,somrhea@dhingra-dara.net,06636105705,Referral,New,2025-06-06,2026-04-21
407,"Jhaveri, Wadhwa and Raval",Vaibhav Sama,rameshalia@yahoo.com,8215962521,Referral,Converted,2025-08-05,2025-08-24
408,Saran PLC,Ranbir Dar,sumerbarad@gokhale-doctor.com,5236770630,Website,New,2025-12-17,2026-04-07
409,"Swaminathan, Madan and Rau",Nirvaan Hans,sumersachdeva@yohannan.com,09077049763,LinkedIn,New,2026-01-29,2025-08-09
410,"Sastry, Taneja and Rajagopalan",Nishith Batta,ijain@gmail.com,+916539119640,Website,New,2025-10-31,2025-09-16
411,Dhar-Srivastava,Drishya Zacharia,rchandra@sachdev.biz,04339490764,Website,New,2026-03-11,2025-11-23
412,Chaudhari Inc,Nitya Brahmbhatt,myra26@hegde.org,6089731839,LinkedIn,Converted,2026-02-20,2026-02-15
413,Dora Ltd,Raghav Shukla,deshmukhalia@yahoo.com,+913487984913,LinkedIn,Contacted,2025-09-28,2025-04-25
414,Ganguly-Guha,Ahana  Wason,arhaan55@yahoo.com,3969626058,LinkedIn,Converted,2025-05-24,2025-05-19
415,Tripathi-Ram,Aarna Jani,divit14@gmail.com,02238132022,Website,New,2025-05-10,2026-04-20
416,Sha PLC,Suhana Chokshi,mhari@hotmail.com,5851382671,LinkedIn,New,2025-04-24,2025-10-31
417,Dasgupta-Konda,Suhana Bhatt,nthaker@hotmail.com,00053399630,Referral,New,2025-11-14,2025-09-24
418,Goyal-Ratta,Sara Ramaswamy,xkakar@gmail.com,01969842671,Referral,New,2025-07-11,2025-10-03
419,Kadakia Inc,Farhan Bhakta,madhupmammen@suri.com,03532163877,Referral,New,2025-06-13,2025-12-22
